"","package","version","risk_date","risk_version","pkg_score","rank_score","news_current","has_vignettes","size_codebase","has_bug_reports_url","bugs_status","license","export_help","reverse_dependencies","downloads_1yr","dependencies","has_website","r_cmd_check","remote_checks","has_maintainer","exported_namespace","has_news","has_source_control","covr_coverage"
"15404","pkmon","1.0",2023-06-21,"0.2.1",0.7157115,15404,0,0,NA,0,NA,NA,NA,0.246376140522644,NA,0.880797077977882,0,NA,1,1,NA,0,0,NA
"15405","OSsurvival","1.0",2023-06-21,"0.2.1",0.7157115,15405,0,0,NA,0,NA,NA,NA,0.246376140522644,NA,0.880797077977882,0,NA,1,1,NA,0,0,NA
"15406","tttplot","1.1.1",2023-06-21,"0.2.1",0.7157115,15406,0,0,NA,0,NA,NA,NA,0.246376140522644,NA,0.880797077977882,0,NA,1,1,NA,0,0,NA
"15407","pKSEA","0.0.1",2023-06-21,"0.2.1",0.7157115,15407,0,0,NA,0,NA,NA,NA,0.246376140522644,NA,0.880797077977882,0,NA,1,1,NA,0,0,NA
"15408","TrioSGL","1.1.0",2023-06-21,"0.2.1",0.7157115,15408,0,0,NA,0,NA,NA,NA,0.246376140522644,NA,0.880797077977882,0,NA,1,1,NA,0,0,NA
"15409","ResPBIBD","0.1.0",2023-06-21,"0.2.1",0.7157115,15409,0,0,NA,0,NA,NA,NA,0.246376140522644,NA,0.880797077977882,0,NA,1,1,NA,0,0,NA
"15410","SMLoutliers","0.1",2023-06-21,"0.2.1",0.7157115,15410,0,0,NA,0,NA,NA,NA,0.246376140522644,NA,0.880797077977882,0,NA,1,1,NA,0,0,NA
"15411","RkMetrics","1.3",2023-06-21,"0.2.1",0.7157115,15411,0,0,NA,0,NA,NA,NA,0.246376140522644,NA,0.880797077977882,0,NA,1,1,NA,0,0,NA
"15412","vudc","1.1",2023-06-21,"0.2.1",0.7157115,15412,0,0,NA,0,NA,NA,NA,0.246376140522644,NA,0.880797077977882,0,NA,1,1,NA,0,0,NA
"15413","wavefunction","1.0.0",2023-06-21,"0.2.1",0.7157115,15413,0,0,NA,0,NA,NA,NA,0.246376140522644,NA,0.880797077977882,0,NA,1,1,NA,0,0,NA
"15414","UCR.ColumnNames","0.1.0",2023-06-21,"0.2.1",0.7157115,15414,0,0,NA,0,NA,NA,NA,0.246376140522644,NA,0.880797077977882,0,NA,1,1,NA,0,0,NA
"15415","predfairness","0.1.0",2023-06-21,"0.2.1",0.7157115,15415,0,0,NA,0,NA,NA,NA,0.246376140522644,NA,0.880797077977882,0,NA,1,1,NA,0,0,NA
"15416","weightedZdiff","0.1.0",2023-06-21,"0.2.1",0.7157115,15416,0,0,NA,0,NA,NA,NA,0.246376140522644,NA,0.880797077977882,0,NA,1,1,NA,0,0,NA
"15417","toscmask","1.2.3",2023-06-21,"0.2.1",0.7157115,15417,0,0,NA,0,NA,NA,NA,0.246376140522644,NA,0.880797077977882,0,NA,1,1,NA,0,0,NA
"15418","WtTopsis","1.0",2023-06-21,"0.2.1",0.7157115,15418,0,0,NA,0,NA,NA,NA,0.246376140522644,NA,0.880797077977882,0,NA,1,1,NA,0,0,NA
"15419","rTephra","0.1",2023-06-21,"0.2.1",0.7157115,15419,0,0,NA,0,NA,NA,NA,0.246376140522644,NA,0.880797077977882,0,NA,1,1,NA,0,0,NA
"15420","utc","0.1.5",2023-06-21,"0.2.1",0.7157115,15420,0,0,NA,0,NA,NA,NA,0.246376140522644,NA,0.880797077977882,0,NA,1,1,NA,0,0,NA
"15421","EBEN","5.1",2023-06-21,"0.2.1",0.7157115,15421,0,0,NA,0,NA,NA,NA,0.246376140522644,NA,0.880797077977882,0,NA,1,1,NA,0,0,NA
"15422","UStatBookABSC","1.0.0",2023-06-21,"0.2.1",0.7157115,15422,0,0,NA,0,NA,NA,NA,0.246376140522644,NA,0.880797077977882,0,NA,1,1,NA,0,0,NA
"15423","VDSPCalibration","1.0",2023-06-21,"0.2.1",0.7157115,15423,0,0,NA,0,NA,NA,NA,0.246376140522644,NA,0.880797077977882,0,NA,1,1,NA,0,0,NA
"15424","valottery","0.0.1",2023-06-21,"0.2.1",0.7157115,15424,0,0,NA,0,NA,NA,NA,0.246376140522644,NA,0.880797077977882,0,NA,1,1,NA,0,0,NA
"15425","DataSetsUni","0.1",2023-06-21,"0.2.1",0.7157115,15425,0,0,NA,0,NA,NA,NA,0.246376140522644,NA,0.880797077977882,0,NA,1,1,NA,0,0,NA
"15426","normalizeH","1.0.0",2023-06-21,"0.2.1",0.7157115,15426,0,0,NA,0,NA,NA,NA,0.246376140522644,NA,0.880797077977882,0,NA,1,1,NA,0,0,NA
"15427","MixedLevelRSDs","1.0.0",2023-06-21,"0.2.1",0.7157115,15427,0,0,NA,0,NA,NA,NA,0.246376140522644,NA,0.880797077977882,0,NA,1,1,NA,0,0,NA
"15428","nonLinearDotPlot","0.5.0",2023-06-21,"0.2.1",0.7157115,15428,0,0,NA,0,NA,NA,NA,0.246376140522644,NA,0.880797077977882,0,NA,1,1,NA,0,0,NA
"15429","Transform","1.0",2023-06-21,"0.2.1",0.7157115,15429,0,0,NA,0,NA,NA,NA,0.246376140522644,NA,0.880797077977882,0,NA,1,1,NA,0,0,NA
"15430","frbinom","1.0.0",2023-06-21,"0.2.1",0.7157115,15430,0,0,NA,0,NA,NA,NA,0.246376140522644,NA,0.880797077977882,0,NA,1,1,NA,0,0,NA
"15431","DDPM","0.1.0",2023-06-21,"0.2.1",0.7157115,15431,0,0,NA,0,NA,NA,NA,0.246376140522644,NA,0.880797077977882,0,NA,1,1,NA,0,0,NA
"15432","popbio","2.7",2023-06-21,"0.2.1",0.7158347,15432,0,0,NA,0,NA,NA,NA,0.43732917979627,NA,0.880797077977882,0,NA,0.807692307692308,1,NA,0,0,NA
"15433","fishMod","0.29",2023-06-21,"0.2.1",0.7158347,15433,0,0,NA,0,NA,NA,NA,0.43732917979627,NA,0.880797077977882,0,NA,0.807692307692308,1,NA,0,0,NA
"15434","iC10TrainingData","1.3.1",2023-06-21,"0.2.1",0.7158508,15434,0,0,NA,0,NA,NA,NA,0.398689815024215,NA,0.880797077977882,0,NA,0.846153846153846,1,NA,0,0,NA
"15435","Rfit","0.24.2",2023-06-21,"0.2.1",0.7158848,15435,0,0,NA,0,NA,NA,NA,0.5,NA,0.817574476193644,0,NA,0.807692307692308,1,NA,0,0,NA
"15436","plot3Drgl","1.0.4",2023-06-21,"0.2.1",0.7161401,15436,0,0,NA,0,NA,NA,NA,0.5,NA,0.622459331201855,0,NA,1,1,NA,0,0,NA
"15437","geeM","0.10.1",2023-06-21,"0.2.1",0.7161401,15437,0,0,NA,0,NA,NA,NA,0.5,NA,0.622459331201855,0,NA,1,1,NA,0,0,NA
"15438","hommel","1.6",2023-06-21,"0.2.1",0.7161401,15438,0,0,NA,0,NA,NA,NA,0.5,NA,0.622459331201855,0,NA,1,1,NA,0,0,NA
"15439","crop","0.0-2",2023-06-21,"0.2.1",0.7167599,15439,0,0,NA,0,NA,NA,NA,0.350228721939924,NA,0.880797077977882,0,NA,0.884615384615385,1,NA,0,0,NA
"15440","rCMA","1.1.1",2023-06-21,"0.2.1",0.7167599,15440,0,0,NA,0,NA,NA,NA,0.350228721939924,NA,0.880797077977882,0,NA,0.884615384615385,1,NA,0,0,NA
"15441","anapuce","2.3",2023-06-21,"0.2.1",0.7167599,15441,0,0,NA,0,NA,NA,NA,0.350228721939924,NA,0.880797077977882,0,NA,0.884615384615385,1,NA,0,0,NA
"15442","RRNA","1.0",2023-06-21,"0.2.1",0.7167599,15442,0,0,NA,0,NA,NA,NA,0.350228721939924,NA,0.880797077977882,0,NA,0.884615384615385,1,NA,0,0,NA
"15443","memochange","1.1.1",2023-06-21,"0.2.1",0.7167655,15443,0,1,NA,0,NA,NA,NA,0.246376140522644,NA,0.119202922022118,0,NA,0.75,1,NA,0,0,NA
"15444","SVMMaj","0.2.9.1",2023-06-21,"0.2.1",0.7167655,15444,0,1,NA,0,NA,NA,NA,0.246376140522644,NA,0.119202922022118,0,NA,0.75,1,NA,0,0,NA
"15445","DySS","1.0",2023-06-21,"0.2.1",0.7167655,15445,0,1,NA,0,NA,NA,NA,0.246376140522644,NA,0.119202922022118,0,NA,0.75,1,NA,0,0,NA
"15446","tashu","0.1.1",2023-06-21,"0.2.1",0.7167655,15446,0,1,NA,0,NA,NA,NA,0.246376140522644,NA,0.119202922022118,0,NA,0.75,1,NA,0,0,NA
"15447","studyStrap","1.0.0",2023-06-21,"0.2.1",0.7167655,15447,0,1,NA,0,NA,NA,NA,0.246376140522644,NA,0.119202922022118,0,NA,0.75,1,NA,0,0,NA
"15448","NlcOptim","0.6",2023-06-21,"0.2.1",0.7170058,15448,0,0,NA,0,NA,NA,NA,0.631877179789804,NA,0.731058578630005,0,NA,0.75,1,NA,0,0,NA
"15449","crosstalkr","1.0.2",2023-06-21,"0.2.1",0.7170298,15449,0,1,NA,0,NA,NA,NA,0.246376140522644,NA,0.000911051194400603,0,NA,0.865384615384615,1,NA,0,0,NA
"15450","patternplot","1.0.0",2023-06-21,"0.2.1",0.7171622,15450,0,1,NA,0,NA,NA,NA,0.350228721939924,NA,0.0109869426305932,0,NA,0.75,1,NA,0,0,NA
"15451","tseries","0.10-54",2023-06-21,"0.2.1",0.7171727,15451,0,0,NA,0,NA,NA,NA,0.967136149965083,NA,0.182425523806356,0,NA,0.961538461538462,1,NA,0,0,NA
"15452","PAMhm","0.1.2",2023-06-21,"0.2.1",0.7172258,15452,0,1,NA,0,NA,NA,NA,0.246376140522644,NA,0.0179862099620915,0,NA,0.846153846153846,1,NA,0,0,NA
"15453","dataframes2xls","0.4.7",2023-06-21,"0.2.1",0.7174598,15453,0,0,NA,0,NA,NA,NA,0.246376140522644,NA,0.880797077977882,0,NA,0.980769230769231,1,NA,0,0,NA
"15454","ChillModels","1.0.2",2023-06-21,"0.2.1",0.7174598,15454,0,0,NA,0,NA,NA,NA,0.246376140522644,NA,0.880797077977882,0,NA,0.980769230769231,1,NA,0,0,NA
"15455","Dykstra","1.0-0",2023-06-21,"0.2.1",0.7174598,15455,0,0,NA,0,NA,NA,NA,0.246376140522644,NA,0.880797077977882,0,NA,0.980769230769231,1,NA,0,0,NA
"15456","FinePop2","0.4",2023-06-21,"0.2.1",0.7174598,15456,0,0,NA,0,NA,NA,NA,0.246376140522644,NA,0.880797077977882,0,NA,0.980769230769231,1,NA,0,0,NA
"15457","ResidentialEnergyConsumption","1.1.0",2023-06-21,"0.2.1",0.7174598,15457,0,0,NA,0,NA,NA,NA,0.246376140522644,NA,0.880797077977882,0,NA,0.980769230769231,1,NA,0,0,NA
"15458","Fgmutils","0.9.5",2023-06-21,"0.2.1",0.7175526,15458,0,0,NA,0,NA,NA,NA,0.350228721939924,NA,0.00669285092428473,0,NA,0.75,1,NA,1,0,NA
"15459","tcl","0.2.0",2023-06-21,"0.2.1",0.7178621,15459,0,1,NA,0,NA,NA,NA,0.246376140522644,NA,0.0109869426305932,0,NA,0.846153846153846,1,NA,0,0,NA
"15460","rKOMICS","1.2",2023-06-21,"0.2.1",0.7178621,15460,0,1,NA,0,NA,NA,NA,0.246376140522644,NA,0.0109869426305932,0,NA,0.846153846153846,1,NA,0,0,NA
"15461","RealVAMS","0.4-5",2023-06-21,"0.2.1",0.718046,15461,0,0,NA,0,NA,NA,NA,0.246376140522644,NA,0.0474258731775666,0,NA,0.807692307692308,1,NA,1,0,NA
"15462","o2plsda","0.0.18",2023-06-21,"0.2.1",0.718046,15462,0,1,NA,0,NA,NA,NA,0.246376140522644,NA,0.0474258731775666,0,NA,0.807692307692308,1,NA,0,0,NA
"15463","vdg","1.2.2",2023-06-21,"0.2.1",0.718046,15463,0,1,NA,0,NA,NA,NA,0.246376140522644,NA,0.0474258731775666,0,NA,0.807692307692308,1,NA,0,0,NA
"15464","mastif","2.0",2023-06-21,"0.2.1",0.718046,15464,0,1,NA,0,NA,NA,NA,0.246376140522644,NA,0.0474258731775666,0,NA,0.807692307692308,1,NA,0,0,NA
"15465","insuranceData","1.0",2023-06-21,"0.2.1",0.7180616,15465,0,0,NA,0,NA,NA,NA,0.470525714569983,NA,0.880797077977882,0,NA,0.75,1,NA,0,0,NA
"15466","encode","0.3.6",2023-06-21,"0.2.1",0.7180616,15466,0,0,NA,0,NA,NA,NA,0.470525714569983,NA,0.880797077977882,0,NA,0.75,1,NA,0,0,NA
"15467","dnapath","0.7.4",2023-06-21,"0.2.1",0.7181108,15467,0,1,NA,0,NA,NA,NA,0.350228721939924,NA,0.000552778636923601,0,NA,0.75,1,NA,0,0,NA
"15468","fxl","1.6.3",2023-06-21,"0.2.1",0.7181325,15468,0,1,NA,0,NA,NA,NA,0.246376140522644,NA,NA,0,NA,0.854166666666667,1,NA,0,0,NA
"15469","RVenn","1.1.0",2023-06-21,"0.2.1",0.718161,15469,0,1,NA,0,NA,NA,NA,0.350228721939924,NA,NA,0,NA,0.75,1,NA,0,0,NA
"15470","calendR","1.1",2023-06-21,"0.2.1",0.718161,15470,0,0,NA,0,NA,NA,NA,0.350228721939924,NA,NA,1,NA,0.75,1,NA,0,0,NA
"15471","imputeTestbench","3.0.3",2023-06-21,"0.2.1",0.718161,15471,0,0,NA,1,NA,NA,NA,0.350228721939924,NA,NA,0,NA,0.75,1,NA,0,0,NA
"15472","anyLib","1.0.5",2023-06-21,"0.2.1",0.718161,15472,0,1,NA,0,NA,NA,NA,0.350228721939924,NA,NA,0,NA,0.75,1,NA,0,0,NA
"15473","rolldown","0.1",2023-06-21,"0.2.1",0.718161,15473,0,1,NA,0,NA,NA,NA,0.350228721939924,NA,NA,0,NA,0.75,1,NA,0,0,NA
"15474","scDIFtest","0.1.1",2023-06-21,"0.2.1",0.718161,15474,0,1,NA,0,NA,NA,NA,0.350228721939924,NA,NA,0,NA,0.75,1,NA,0,0,NA
"15475","rappsflyer","0.2.0",2023-06-21,"0.2.1",0.718161,15475,NA,1,NA,0,NA,NA,NA,0.350228721939924,NA,NA,0,NA,0.75,1,NA,NA,0,NA
"15476","trackter","0.1.1",2023-06-21,"0.2.1",0.7182525,15476,0,1,NA,0,NA,NA,NA,0.246376140522644,NA,0.00669285092428473,0,NA,0.846153846153846,1,NA,0,0,NA
"15477","rties","5.0.0",2023-06-21,"0.2.1",0.7184909,15477,0,1,NA,0,NA,NA,NA,0.246376140522644,NA,0.00407013771589604,0,NA,0.846153846153846,1,NA,0,0,NA
"15478","PACVr","0.9.4",2023-06-21,"0.2.1",0.7185138,15478,0,1,NA,0,NA,NA,NA,0.246376140522644,NA,0.119202922022118,0,NA,0.730769230769231,1,NA,0,0,NA
"15479","satdad","1.1",2023-06-21,"0.2.1",0.7185138,15479,0,1,NA,0,NA,NA,NA,0.246376140522644,NA,0.119202922022118,0,NA,0.730769230769231,1,NA,0,0,NA
"15480","visualFields","1.0.1",2023-06-21,"0.2.1",0.7187244,15480,0,0,NA,0,NA,NA,NA,0.246376140522644,NA,0.00150118225673701,1,NA,0.846153846153846,1,NA,0,0,NA
"15481","alphashape3d","1.3.2",2023-06-21,"0.2.1",0.7188195,15481,0,0,NA,0,NA,NA,NA,0.470525714569983,NA,0.622459331201855,0,NA,1,1,NA,0,0,NA
"15482","netShiny","1.0",2023-06-21,"0.2.1",0.7188568,15482,0,1,NA,0,NA,NA,NA,0.246376140522644,NA,4.53978687023904e-05,0,NA,0.846153846153846,1,NA,0,0,NA
"15483","GeoWeightedModel","1.0.2",2023-06-21,"0.2.1",0.7188609,15483,0,0,NA,1,NA,NA,NA,0.246376140522644,NA,NA,0,NA,0.846153846153846,1,NA,0,0,NA
"15484","VALERIE","1.1.0",2023-06-21,"0.2.1",0.7188609,15484,0,1,NA,0,NA,NA,NA,0.246376140522644,NA,NA,0,NA,0.846153846153846,1,NA,0,0,NA
"15485","DatastreamDSWS2R","1.8.2",2023-06-21,"0.2.1",0.7189577,15485,0,0,NA,0,NA,NA,NA,0.246376140522644,NA,0.0758581800212434,0,NA,0.769230769230769,1,NA,1,0,NA
"15486","HaDeX","1.2.2",2023-06-21,"0.2.1",0.7189741,15486,0,1,NA,0,NA,NA,NA,0.246376140522644,NA,0.0179862099620915,0,NA,0.826923076923077,1,NA,0,0,NA
"15487","biosensors.usc","1.0",2023-06-21,"0.2.1",0.7189741,15487,0,1,NA,0,NA,NA,NA,0.246376140522644,NA,0.0179862099620915,0,NA,0.826923076923077,1,NA,0,0,NA
"15488","lazyData","1.1.0",2023-06-21,"0.2.1",0.7190109,15488,0,0,NA,0,NA,NA,NA,0.350228721939924,NA,0.817574476193644,0,NA,0.923076923076923,1,NA,0,0,NA
"15489","TrialSize","1.4",2023-06-21,"0.2.1",0.719208,15489,0,0,NA,0,NA,NA,NA,0.246376140522644,NA,0.880797077977882,0,NA,0.961538461538462,1,NA,0,0,NA
"15490","compareC","1.3.2",2023-06-21,"0.2.1",0.719208,15490,0,0,NA,0,NA,NA,NA,0.246376140522644,NA,0.880797077977882,0,NA,0.961538461538462,1,NA,0,0,NA
"15491","VIFCP","1.2",2023-06-21,"0.2.1",0.719208,15491,0,0,NA,0,NA,NA,NA,0.246376140522644,NA,0.880797077977882,0,NA,0.961538461538462,1,NA,0,0,NA
"15492","clustering.sc.dp","1.1",2023-06-21,"0.2.1",0.719208,15492,0,0,NA,0,NA,NA,NA,0.246376140522644,NA,0.880797077977882,0,NA,0.961538461538462,1,NA,0,0,NA
"15493","rsdepth","0.1-22",2023-06-21,"0.2.1",0.719208,15493,0,0,NA,0,NA,NA,NA,0.246376140522644,NA,0.880797077977882,0,NA,0.961538461538462,1,NA,0,0,NA
"15494","multispatialCCM","1.2",2023-06-21,"0.2.1",0.719208,15494,0,0,NA,0,NA,NA,NA,0.246376140522644,NA,0.880797077977882,0,NA,0.961538461538462,1,NA,0,0,NA
"15495","CRM","1.2.4",2023-06-21,"0.2.1",0.719208,15495,0,0,NA,0,NA,NA,NA,0.246376140522644,NA,0.880797077977882,0,NA,0.961538461538462,1,NA,0,0,NA
"15496","ljr","1.4-0",2023-06-21,"0.2.1",0.719208,15496,0,0,NA,0,NA,NA,NA,0.246376140522644,NA,0.880797077977882,0,NA,0.961538461538462,1,NA,0,0,NA
"15497","DIRECT","1.0.1",2023-06-21,"0.2.1",0.719208,15497,0,0,NA,0,NA,NA,NA,0.246376140522644,NA,0.880797077977882,0,NA,0.961538461538462,1,NA,0,0,NA
"15498","Branching","0.9.4",2023-06-21,"0.2.1",0.719208,15498,0,0,NA,0,NA,NA,NA,0.246376140522644,NA,0.880797077977882,0,NA,0.961538461538462,1,NA,0,0,NA
"15499","bioPN","1.2.0",2023-06-21,"0.2.1",0.719208,15499,0,0,NA,0,NA,NA,NA,0.246376140522644,NA,0.880797077977882,0,NA,0.961538461538462,1,NA,0,0,NA
"15500","ChIPtest","1.0",2023-06-21,"0.2.1",0.719208,15500,0,0,NA,0,NA,NA,NA,0.246376140522644,NA,0.880797077977882,0,NA,0.961538461538462,1,NA,0,0,NA
"15501","OptGS","1.1.1",2023-06-21,"0.2.1",0.719208,15501,0,0,NA,0,NA,NA,NA,0.246376140522644,NA,0.880797077977882,0,NA,0.961538461538462,1,NA,0,0,NA
"15502","falcon","0.2",2023-06-21,"0.2.1",0.719208,15502,0,0,NA,0,NA,NA,NA,0.246376140522644,NA,0.880797077977882,0,NA,0.961538461538462,1,NA,0,0,NA
"15503","rngSetSeed","0.3-2",2023-06-21,"0.2.1",0.719208,15503,0,0,NA,0,NA,NA,NA,0.246376140522644,NA,0.880797077977882,0,NA,0.961538461538462,1,NA,0,0,NA
"15504","groupRemMap","0.1-0",2023-06-21,"0.2.1",0.719208,15504,0,0,NA,0,NA,NA,NA,0.246376140522644,NA,0.880797077977882,0,NA,0.961538461538462,1,NA,0,0,NA
"15505","sbioPN","1.1.0",2023-06-21,"0.2.1",0.719208,15505,0,0,NA,0,NA,NA,NA,0.246376140522644,NA,0.880797077977882,0,NA,0.961538461538462,1,NA,0,0,NA
"15506","pRSR","3.1.1",2023-06-21,"0.2.1",0.719208,15506,0,0,NA,0,NA,NA,NA,0.246376140522644,NA,0.880797077977882,0,NA,0.961538461538462,1,NA,0,0,NA
"15507","scquantum","1.0.0",2023-06-21,"0.2.1",0.719208,15507,0,0,NA,0,NA,NA,NA,0.246376140522644,NA,0.880797077977882,0,NA,0.961538461538462,1,NA,0,0,NA
"15508","orca","1.1-1",2023-06-21,"0.2.1",0.7193473,15508,0,0,NA,0,NA,NA,NA,0.398689815024215,NA,0.880797077977882,0,NA,0.807692307692308,1,NA,0,0,NA
"15509","isdals","3.0.0",2023-06-21,"0.2.1",0.7193473,15509,0,0,NA,0,NA,NA,NA,0.398689815024215,NA,0.880797077977882,0,NA,0.807692307692308,1,NA,0,0,NA
"15510","gwbr","1.0.4",2023-06-21,"0.2.1",0.7194994,15510,0,0,NA,0,NA,NA,NA,0.246376140522644,NA,0.880797077977882,0,NA,0.958333333333333,1,NA,0,0,NA
"15511","coxmeg","1.1.4",2023-06-21,"0.2.1",0.7196103,15511,0,1,NA,0,NA,NA,NA,0.246376140522644,NA,0.0109869426305932,0,NA,0.826923076923077,1,NA,0,0,NA
"15512","orcutt","2.3",2023-06-21,"0.2.1",0.719883,15512,0,0,NA,0,NA,NA,NA,0.350228721939924,NA,0.731058578630005,0,NA,1,1,NA,0,0,NA
"15513","lpdensity","2.4",2023-06-21,"0.2.1",0.719883,15513,0,0,NA,0,NA,NA,NA,0.350228721939924,NA,0.731058578630005,0,NA,1,1,NA,0,0,NA
"15514","activity","1.3.3",2023-06-21,"0.2.1",0.719883,15514,0,0,NA,0,NA,NA,NA,0.350228721939924,NA,0.731058578630005,0,NA,1,1,NA,0,0,NA
"15515","SCRT","1.3.1",2023-06-21,"0.2.1",0.719883,15515,0,0,NA,0,NA,NA,NA,0.350228721939924,NA,0.731058578630005,0,NA,1,1,NA,0,0,NA
"15516","MPsychoR","0.10-8",2023-06-21,"0.2.1",0.719883,15516,0,0,NA,0,NA,NA,NA,0.350228721939924,NA,0.731058578630005,0,NA,1,1,NA,0,0,NA
"15517","dineq","0.1.0",2023-06-21,"0.2.1",0.719883,15517,0,0,NA,0,NA,NA,NA,0.350228721939924,NA,0.731058578630005,0,NA,1,1,NA,0,0,NA
"15518","bcfrailph","0.1.1",2023-06-21,"0.2.1",0.719883,15518,0,0,NA,0,NA,NA,NA,0.350228721939924,NA,0.731058578630005,0,NA,1,1,NA,0,0,NA
"15519","SCMA","1.3.1",2023-06-21,"0.2.1",0.719883,15519,0,0,NA,0,NA,NA,NA,0.350228721939924,NA,0.731058578630005,0,NA,1,1,NA,0,0,NA
"15520","NormPsy","1.0.8",2023-06-21,"0.2.1",0.719883,15520,0,0,NA,0,NA,NA,NA,0.350228721939924,NA,0.731058578630005,0,NA,1,1,NA,0,0,NA
"15521","fairml","0.8",2023-06-21,"0.2.1",0.719883,15521,0,0,NA,0,NA,NA,NA,0.350228721939924,NA,0.731058578630005,0,NA,1,1,NA,0,0,NA
"15522","dglm","1.8.5",2023-06-21,"0.2.1",0.719883,15522,0,0,NA,0,NA,NA,NA,0.350228721939924,NA,0.731058578630005,0,NA,1,1,NA,0,0,NA
"15523","esaBcv","1.2.1.1",2023-06-21,"0.2.1",0.719883,15523,0,0,NA,0,NA,NA,NA,0.350228721939924,NA,0.731058578630005,0,NA,1,1,NA,0,0,NA
"15524","VeryLargeIntegers","0.2.1",2023-06-21,"0.2.1",0.719883,15524,0,0,NA,0,NA,NA,NA,0.350228721939924,NA,0.731058578630005,0,NA,1,1,NA,0,0,NA
"15525","cenGAM","0.5.3",2023-06-21,"0.2.1",0.719883,15525,0,0,NA,0,NA,NA,NA,0.350228721939924,NA,0.731058578630005,0,NA,1,1,NA,0,0,NA
"15526","NPCD","1.0-11",2023-06-21,"0.2.1",0.719883,15526,0,0,NA,0,NA,NA,NA,0.350228721939924,NA,0.731058578630005,0,NA,1,1,NA,0,0,NA
"15527","icensmis","1.5.0",2023-06-21,"0.2.1",0.719883,15527,0,0,NA,0,NA,NA,NA,0.350228721939924,NA,0.731058578630005,0,NA,1,1,NA,0,0,NA
"15528","ALDqr","1.0",2023-06-21,"0.2.1",0.719883,15528,0,0,NA,0,NA,NA,NA,0.350228721939924,NA,0.731058578630005,0,NA,1,1,NA,0,0,NA
"15529","spearmanCI","1.0",2023-06-21,"0.2.1",0.719883,15529,0,0,NA,0,NA,NA,NA,0.350228721939924,NA,0.731058578630005,0,NA,1,1,NA,0,0,NA
"15530","stableGR","1.2",2023-06-21,"0.2.1",0.719883,15530,0,0,NA,0,NA,NA,NA,0.350228721939924,NA,0.731058578630005,0,NA,1,1,NA,0,0,NA
"15531","rocc","1.3",2023-06-21,"0.2.1",0.719883,15531,0,0,NA,0,NA,NA,NA,0.350228721939924,NA,0.731058578630005,0,NA,1,1,NA,0,0,NA
"15532","NormalLaplace","0.3-0",2023-06-21,"0.2.1",0.719883,15532,0,0,NA,0,NA,NA,NA,0.350228721939924,NA,0.731058578630005,0,NA,1,1,NA,0,0,NA
"15533","DirectedClustering","0.1.1",2023-06-21,"0.2.1",0.719883,15533,0,0,NA,0,NA,NA,NA,0.350228721939924,NA,0.731058578630005,0,NA,1,1,NA,0,0,NA
"15534","RMSNumpress","1.0.1",2023-06-21,"0.2.1",0.719883,15534,0,0,NA,0,NA,NA,NA,0.350228721939924,NA,0.731058578630005,0,NA,1,1,NA,0,0,NA
"15535","ROlogit","0.1.2",2023-06-21,"0.2.1",0.719883,15535,0,0,NA,0,NA,NA,NA,0.350228721939924,NA,0.731058578630005,0,NA,1,1,NA,0,0,NA
"15536","wqs","0.0.1",2023-06-21,"0.2.1",0.719883,15536,0,0,NA,0,NA,NA,NA,0.350228721939924,NA,0.731058578630005,0,NA,1,1,NA,0,0,NA
"15537","SherlockHolmes","1.0.1",2023-06-21,"0.2.1",0.7200007,15537,0,1,NA,0,NA,NA,NA,0.246376140522644,NA,0.00669285092428473,0,NA,0.826923076923077,1,NA,0,0,NA
"15538","ncbit","2013.03.29.1",2023-06-21,"0.2.1",0.7202564,15538,0,0,NA,0,NA,NA,NA,0.350228721939924,NA,0.880797077977882,0,NA,0.846153846153846,1,NA,0,0,NA
"15539","RKEELdata","1.0.5",2023-06-21,"0.2.1",0.7202564,15539,0,0,NA,0,NA,NA,NA,0.350228721939924,NA,0.880797077977882,0,NA,0.846153846153846,1,NA,0,0,NA
"15540","adventr","0.1.8",2023-06-21,"0.2.1",0.7205589,15540,0,1,NA,0,NA,NA,NA,0.246376140522644,NA,0.000552778636923601,0,NA,0.826923076923077,1,NA,0,0,NA
"15541","rADA","1.1.9",2023-06-21,"0.2.1",0.7205787,15541,0,1,NA,0,NA,NA,NA,0.246376140522644,NA,0.000335350130466372,0,NA,0.826923076923077,1,NA,0,0,NA
"15542","Statsomat","1.1.0",2023-06-21,"0.2.1",0.7206092,15542,0,0,NA,0,NA,NA,NA,0.246376140522644,NA,NA,1,NA,0.826923076923077,1,NA,0,0,NA
"15543","Compack","0.1.0",2023-06-21,"0.2.1",0.720706,15543,0,1,NA,0,NA,NA,NA,0.246376140522644,NA,0.0758581800212434,0,NA,0.75,1,NA,0,0,NA
"15544","mdpeer","1.0.1",2023-06-21,"0.2.1",0.720706,15544,0,1,NA,0,NA,NA,NA,0.246376140522644,NA,0.0758581800212434,0,NA,0.75,1,NA,0,0,NA
"15545","GPFDA","3.1.2",2023-06-21,"0.2.1",0.7207223,15545,0,1,NA,0,NA,NA,NA,0.246376140522644,NA,0.0179862099620915,0,NA,0.807692307692308,1,NA,0,0,NA
"15546","RJcluster","3.2.4",2023-06-21,"0.2.1",0.7207223,15546,0,1,NA,0,NA,NA,NA,0.246376140522644,NA,0.0179862099620915,0,NA,0.807692307692308,1,NA,0,0,NA
